"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"125"," ","2017-12-16 17:30:14","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"126","Have to Zwift with a battery pack on my iPhone now since iOS 11 drains battery so much, hate to cut my workout! @GoZwift @Apple","2017-12-16 17:21:35","FALSE","0","0","-2","Apple Iphone","Seattle","USA",FALSE
"127","Why did Apple skip the IPhone 9?","2017-12-16 17:18:28","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"128","OtterBox NFL iPhone 6s case  ","2017-12-16 17:00:57","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"129","Iphone X : 12MP
Iphone 8 : 12 MP
Iphone 7 : 12 MP

I do love Apple and I do own an iPhone but kudo to some Android  ","2017-12-16 15:06:25","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"130","RT @EveryApplePro: iPhone X &amp; 8+ Glowing Apple Logo Installed! Sexiest iPhone Mod Ever on The Sexiest iPhone.  ","2017-12-16 15:06:13","TRUE","143","0","1","Apple Iphone","Seattle","USA",FALSE
"131","You can finally listen to podcasts on your Apple Watch without having an iPhone around  ","2017-12-16 14:44:22","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"132","Thank Goodness Apple's iPhone Violated 'Net Neutrality' in 2007 | RealClearMarkets  ","2017-12-16 14:38:46","FALSE","0","0","2","Apple Iphone","Seattle","USA",FALSE
"133","Thank Goodness Apple's iPhone Violated 'Net Neutrality' in 2007 | RealClearMarkets  ","2017-12-16 14:38:33","FALSE","0","0","2","Apple Iphone","Seattle","USA",TRUE
"134","You can finally listen to podcasts on your Apple Watch without having an iPhone around (AAPL)  ","2017-12-16 14:23:24","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"135","You can finally listen to podcasts on your Apple Watch without having an iPhone around (AAPL)  ","2017-12-16 14:22:21","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"136","Get the new brainwave meditation app for iphone ios  ","2017-12-16 14:00:07","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"137","The Essential Phone is a beautiful alternative to Apple&amp;apos;s iPhone  ","2017-12-16 13:50:01","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"138","Apple iPhone 6 Plus, GSM Unlocked, 16GB - Gold (Certified Refurbished) -  ","2017-12-16 12:10:47","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"139","@SC_SFX @tweetingfinger @Fingerindust @rachib27 Hmmm, so why cant they make an iphone with legs and fur? Then we ca  ","2017-12-16 09:58:25","FALSE","0","1","0","Apple Iphone","Seattle","USA",FALSE
"140","My phone just died at 46%...@AppleSupport @Apple YALL NOT ABOUT TO DO THIS TO ME I DO NOT WANT TO BUY THE NEW IPHONE ","2017-12-16 09:11:00","FALSE","0","1","-1","Apple Iphone","Seattle","USA",FALSE
"141","Apple Loop: Your Impossible iPhone X, iMac Pro Shocks Faithful, Loving And Hating New iPhone  ","2017-12-16 09:01:32","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"142","RT @illiluvstaytay: Okay, so only available on apple or iPhone is NOT okay. I love everything @taylornation13 does, but this is pathetic. T","2017-12-16 07:22:58","TRUE","1","0","1","Apple Iphone","Seattle","USA",FALSE
"143","The Essential Phone is a beautiful alternative to Apple&amp;apos;s iPhone  ","2017-12-16 06:35:24","FALSE","0","1","1","Apple Iphone","Seattle","USA",TRUE
"144","@tedcruz AT&amp;T: From 20072009, AT&amp;T forced Apple to block Skype and other competing VOIP phone services on the iPho  ","2017-12-16 06:34:54","FALSE","0","1","0","Apple Iphone","Seattle","USA",FALSE
"145","tech @FastCompany The iPhone X Gave Up On Touch ID, But Fingerprint Sensors Have A Future - Apples shift to Face  ","2017-12-16 06:30:52","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"146","@KatyaKorhonen1 @chasingandy @JacksNW @kurteichenwald @Cobby100 And imagine Im Apple, producing and selling iPhone  ","2017-12-16 06:14:59","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"147","If you own a IPhone X, Apple Music should be included.","2017-12-16 05:56:20","FALSE","0","1","0","Apple Iphone","Seattle","USA",FALSE
"148","so @Apple why wont my iCloud music library show up on my iPhone??? ","2017-12-16 05:45:26","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"149","RT @lookzee_app: Get Lookzee App now!! coincollecting numismatic coins tech innovation entrepreneur coinrollhunting Android:  ","2017-12-16 05:12:13","TRUE","2","0","1","Apple Iphone","Seattle","USA",FALSE
"150","@tedcruz AT&amp;T: From 20072009, AT&amp;T forced Apple to block Skype and other competing VOIP phone services on the iPho  ","2017-12-16 05:02:20","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
